label,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C9,28339.035958,44352.738375,-221.465317,0.000000000,0.000000000,-0.631861898,0.775080990,0,0,0,0,0
C9-C10_1,28340.076545,44347.783255,-221.435367,0.000000000,0.000000000,-0.631861858,0.775081023,0,0,0,0,0
C9-C10_2,28341.117133,44342.828136,-221.405420,0.000000000,0.000000000,-0.631861810,0.775081062,0,0,0,0,0
C9-C10_3,28342.157722,44337.873017,-221.375477,0.000000000,0.000000000,-0.631861770,0.775081095,0,0,0,0,0
C9-C10_4,28343.198312,44332.917898,-221.345539,0.000000000,0.000000000,-0.631861723,0.775081134,0,0,0,0,0
C9-C10_5,28344.238904,44327.962779,-221.315604,0.000000000,0.000000000,-0.631861682,0.775081167,0,0,0,0,0
C9-C10_6,28345.279496,44323.007660,-221.285674,0.000000000,0.000000000,-0.631861641,0.775081200,0,0,0,0,0
C9-C10_7,28346.320090,44318.052542,-221.255748,0.000000000,0.000000000,-0.631861594,0.775081238,0,0,0,0,0
C9-C10_8,28347.360684,44313.097423,-221.225825,0.000000000,0.000000000,-0.631861553,0.775081271,0,0,0,0,0
C9-C10_9,28348.401280,44308.142305,-221.195907,0.000000000,0.000000000,-0.631861506,0.775081310,0,0,0,0,0
C9-C10_10,28349.441877,44303.187187,-221.165993,0.000000000,0.000000000,-0.631861466,0.775081343,0,0,0,0,0
C9-C10_11,28350.482475,44298.232068,-221.136082,0.000000000,0.000000000,-0.631861418,0.775081382,0,0,0,0,0
C9-C10_12,28351.523075,44293.276950,-221.106176,0.000000000,0.000000000,-0.631861378,0.775081415,0,0,0,0,0
C9-C10_13,28352.563675,44288.321833,-221.076274,0.000000000,0.000000000,-0.631861337,0.775081448,0,0,0,0,0
C9-C10_14,28353.604277,44283.366715,-221.046376,0.000000000,0.000000000,-0.631861290,0.775081486,0,0,0,0,0
C9-C10_15,28354.644879,44278.411597,-221.016482,0.000000000,0.000000000,-0.631861249,0.775081520,0,0,0,0,0
C10,28355.685483,44273.456480,-220.986592,0.000000000,0.000000000,-0.631861249,0.775081520,0,0,0,0,0
